group_id,group_name,group_memo,group_create_time,member_count,max_member_count,remark_name,group_id,user_id,nickname,card,sex,age,area,level,qq_level,join_time,last_sent_time,title_expire_time,unfriendly,card_changeable,is_robot,shut_up_timestamp,role,title
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,408322065,粞粞蜾,11U-粞粞蜾,unknown,0,,1,0,1657633693,1657775100,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,245619200,终筠,小米11Ultra 酷安:钟筠,unknown,0,,1,0,1657641359,1659438629,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,547391094,W,11pro 老头快乐环,unknown,0,,1,0,1657699828,1659207737,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,1011096032,.◢████◣  █ ＞_ ＜？,mi 10 lite zoom  胖白雨,unknown,0,,1,0,1657616268,1686404112,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,1027865850,IMPS,10U-大同啊,unknown,0,,1,0,1657377868,1659509239,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,398042126,destiny,10U-问题羊,unknown,0,,1,0,1657420286,1657420356,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,631574182,性感小熊在线BB,小米11U 桥本ありな,unknown,0,,1,0,1657634226,1657635714,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,1034029229,--Mrlin,11u 三月,unknown,0,,1,0,1657405956,1659273827,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,1792609471,卫衣,Redmi note 9 Pro 酷安:原来他比我好,unknown,0,,1,0,1657423215,1657782107,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,405323747,⊙?⊙,10ultra-我问一下2,unknown,0,,1,0,1657373562,1659351830,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,1007560210,文字控,11 ultra id:WenCha,unknown,0,,1,0,1657440361,1659872846,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,308957338,空白,11u-空白endd,unknown,0,,1,0,1657506786,1657714453,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,897161500,莫忘,11u～想吃火锅了呀,unknown,0,,1,0,1657410497,1688693904,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,2449335072,山海,小米11Ultra 好吧那就改吧,unknown,0,,1,0,1657609631,1658841046,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,2641922732,白云任去来,11u-春泥0529,unknown,0,,1,0,1657737766,1657737766,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,471843499,ッ,11u-肯德基网友,unknown,0,,1,0,1657600582,1658327631,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,1026034323,欲语与雨,欲语与雨,unknown,0,,1,0,1657701395,1657701395,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,873931411,煲肥鸭仔饭,mi10pro 我为啥叫这个,unknown,0,,1,0,1657634650,1669908881,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,291696046,C_,小米12-One普拉斯,unknown,0,,1,0,1657370288,1667022999,0,False,True,False,1658234812,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,1576563571,艾维,11U-EEQEX,unknown,0,,1,0,1657383383,1657383383,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,343412918,老默,11U-默言獨影,unknown,0,,1,0,1657457751,1723992167,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,1938339065,一生守护310,11ultra 一生守护517,unknown,0,,1,0,1657362189,1680509037,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,3317475648,Lucky,盐汽水吖 k40,unknown,0,,1,0,1657429101,1662526359,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,3765142,落俗,11ultra_渺小但不缥缈,unknown,0,,1,0,1657691213,1662042092,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,2845749334,小逢,11pro  上个世纪的风,unknown,0,,1,0,1657374818,1662473158,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,642148951,未闻,11Ultra-未闻15,unknown,0,,1,0,1657455626,1665289579,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,1045601562,Q,11U-哇卡哇卡小虎虎,unknown,0,,1,0,1657441475,1658241713,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,879578543,Synbios,小米10至尊 ID Synbios,unknown,0,,1,0,1657549909,1712630517,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,1442625386,废话机,12Pro 香蕉不呐讷,unknown,0,,1,0,1657614316,1657614316,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,3500196016,Xavier Cong.exe已停止响应,12&K30S Xavier_Cong,unknown,0,,1,0,1657430655,1657430655,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,1739378398,りん,12p-罗小川Index,unknown,0,,1,0,1657634651,1658979505,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,1473014824,源五,12p用户 酷安昵称:VIP游客,unknown,0,,1,0,1657369921,1687614715,0,False,True,False,0,member,
